,start_date,end_date,value,unit_id,input_unit_id,input_unit_scale,reporting_date,metric_id,item_id,region_id,partner_region_id,frequency_id,item_name,metric_name,region_name,province_name,year
14341,2020-01-11T00:00:00.000Z,2020-01-11T00:00:00.000Z,-25.5427362496113,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14342,2020-01-12T00:00:00.000Z,2020-01-12T00:00:00.000Z,-27.1427646881491,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14343,2020-01-13T00:00:00.000Z,2020-01-13T00:00:00.000Z,-28.4548274259345,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14344,2020-01-14T00:00:00.000Z,2020-01-14T00:00:00.000Z,-29.5547672363834,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14345,2020-01-15T00:00:00.000Z,2020-01-15T00:00:00.000Z,-30.6115737673836,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14346,2020-01-16T00:00:00.000Z,2020-01-16T00:00:00.000Z,-26.8398811202266,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14347,2020-01-17T00:00:00.000Z,2020-01-17T00:00:00.000Z,-21.6811420905326,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14348,2020-01-18T00:00:00.000Z,2020-01-18T00:00:00.000Z,-23.852173927314,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14349,2020-01-19T00:00:00.000Z,2020-01-19T00:00:00.000Z,-18.8541345498871,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14350,2020-01-20T00:00:00.000Z,2020-01-20T00:00:00.000Z,-7.14322373498957,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14351,2020-01-21T00:00:00.000Z,2020-01-21T00:00:00.000Z,-13.7277535917418,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14352,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,-8.10652985882184,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14353,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,-7.39648454304165,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14354,2020-01-24T00:00:00.000Z,2020-01-24T00:00:00.000Z,-7.13623346826924,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14355,2020-01-25T00:00:00.000Z,2020-01-25T00:00:00.000Z,-5.96803129924469,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14356,2020-01-26T00:00:00.000Z,2020-01-26T00:00:00.000Z,-6.08252298923087,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14357,2020-01-27T00:00:00.000Z,2020-01-27T00:00:00.000Z,-7.09428573669399,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14358,2020-01-28T00:00:00.000Z,2020-01-28T00:00:00.000Z,-8.11807309877708,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14359,2020-01-29T00:00:00.000Z,2020-01-29T00:00:00.000Z,-5.16119902201587,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14360,2020-01-30T00:00:00.000Z,2020-01-30T00:00:00.000Z,-10.4324371374918,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
14361,2020-01-31T00:00:00.000Z,2020-01-31T00:00:00.000Z,-11.1830603807015,36,36,1,,2540047,3457,10557,0,1,Land temperature (daytime),Temperature,British Columbia,,2020
