Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Silt content at the surface,"Digby, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,38.07841899
Texture,Silt content at the surface,"Guysborough, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,41.10737925
Texture,Silt content at the surface,"Halifax, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,40.68840843
Texture,Silt content at the surface,"Hants, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,40.0989726
Texture,Silt content at the surface,"Inverness, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,36.74026292
Texture,Silt content at the surface,"Kings, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,38.75884826
Texture,Silt content at the surface,"Lunenburg, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,39.73494239
Texture,Silt content at the surface,"Pictou, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,40.79029768
Texture,Silt content at the surface,"Queens, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,39.85053584
Texture,Silt content at the surface,"Richmond, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,36.22368082
Texture,Silt content at the surface,"Shelburne, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,36.94899206
Texture,Silt content at the surface,"Victoria, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,37.32624243
Texture,Silt content at the surface,"Yarmouth, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,38.22511386
Texture,Silt content at the surface,"Baffin, Nunavut",,mass percent,point in time,12/31/16,12/31/16,35.43280603
Texture,Silt content at the surface,"Keewatin, Nunavut",,mass percent,point in time,12/31/16,12/31/16,35.31990282
Texture,Silt content at the surface,"Kitikmeot, Nunavut",,mass percent,point in time,12/31/16,12/31/16,35.57496544
Texture,Silt content at the surface,"Algoma, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.08363243
Texture,Silt content at the surface,"Brant, Ontario",,mass percent,point in time,12/31/16,12/31/16,37.6812537
Texture,Silt content at the surface,"Bruce, Ontario",,mass percent,point in time,12/31/16,12/31/16,36.19681149
Texture,Silt content at the surface,"Chatham-Kent, Ontario",,mass percent,point in time,12/31/16,12/31/16,36.49609236
Texture,Silt content at the surface,"Cochrane, Ontario",,mass percent,point in time,12/31/16,12/31/16,31.12187321
Texture,Silt content at the surface,"Dufferin, Ontario",,mass percent,point in time,12/31/16,12/31/16,43.00712487
Texture,Silt content at the surface,"Durham, Ontario",,mass percent,point in time,12/31/16,12/31/16,38.29753327
Texture,Silt content at the surface,"Elgin, Ontario",,mass percent,point in time,12/31/16,12/31/16,36.03063754
Texture,Silt content at the surface,"Essex, Ontario",,mass percent,point in time,12/31/16,12/31/16,37.17148339
Texture,Silt content at the surface,"Frontenac, Ontario",,mass percent,point in time,12/31/16,12/31/16,36.1653438
Texture,Silt content at the surface,"Greater Sudbury, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.72648607
Texture,Silt content at the surface,"Grey, Ontario",,mass percent,point in time,12/31/16,12/31/16,39.31804223
Texture,Silt content at the surface,"Haldimand-Norfolk, Ontario",,mass percent,point in time,12/31/16,12/31/16,33.04381989
