Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Silt content at 5 cm deep,"Northumberland, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,36.03245392
Texture,Silt content at 5 cm deep,"Queens, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,36.24591359
Texture,Silt content at 5 cm deep,"Restigouche, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,41.88537142
Texture,Silt content at 5 cm deep,"Saint John, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,37.41912345
Texture,Silt content at 5 cm deep,"Sunbury, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,36.01980806
Texture,Silt content at 5 cm deep,"Victoria, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,42.30842213
Texture,Silt content at 5 cm deep,"Westmorland, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,33.4433637
Texture,Silt content at 5 cm deep,"York, New Brunswick",,mass percent,point in time,12/31/16,12/31/16,38.75349246
Texture,Silt content at 5 cm deep,"Division No. 1 - Avalon Peninsula-St. John's, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,36.00680324
Texture,Silt content at 5 cm deep,"Division No. 10 - Labrador-Happy Valley-Goose Bay, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,33.00923822
Texture,Silt content at 5 cm deep,"Division No. 11 - Nunatsiavut-Nain, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,35.45166562
Texture,Silt content at 5 cm deep,"Division No. 2 - Burin Peninsula-Marystown, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,37.4861159
Texture,Silt content at 5 cm deep,"Division No. 3 - South Coast-Channel-Port aux Basques, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,35.8382962
Texture,Silt content at 5 cm deep,"Division No. 4 - St. George's-Stephenville, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,33.75133586
Texture,Silt content at 5 cm deep,"Division No. 5 - Humber District-Corner Brook, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,33.48368369
Texture,Silt content at 5 cm deep,"Division No. 6 - Central Newfoundland-Grand Falls-Windsor, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,34.98571719
Texture,Silt content at 5 cm deep,"Division No. 7 - Bonavista/Trinity-Clarenville, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,36.78586799
Texture,Silt content at 5 cm deep,"Division No. 8 - Notre Dame Bay-Lewisporte, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,33.79918344
Texture,Silt content at 5 cm deep,"Division No. 9 - Northern Peninsula-St. Anthony, Newfoundland and Labrador",,mass percent,point in time,12/31/16,12/31/16,33.90386984
Texture,Silt content at 5 cm deep,"Fort Smith, Northwest Territories",,mass percent,point in time,12/31/16,12/31/16,36.12717732
Texture,Silt content at 5 cm deep,"Inuvik, Northwest Territories",,mass percent,point in time,12/31/16,12/31/16,37.38290414
Texture,Silt content at 5 cm deep,"Annapolis, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,39.05309764
Texture,Silt content at 5 cm deep,"Antigonish, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,38.88114665
Texture,Silt content at 5 cm deep,"Cape Breton, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,36.04995371
Texture,Silt content at 5 cm deep,"Colchester, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,39.8155117
Texture,Silt content at 5 cm deep,"Cumberland, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,36.45626209
Texture,Silt content at 5 cm deep,"Digby, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,37.68556636
Texture,Silt content at 5 cm deep,"Guysborough, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,40.57976523
Texture,Silt content at 5 cm deep,"Halifax, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,40.2037764
Texture,Silt content at 5 cm deep,"Hants, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,39.51431507
Texture,Silt content at 5 cm deep,"Inverness, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,36.36702866
Texture,Silt content at 5 cm deep,"Kings, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,38.18136488
Texture,Silt content at 5 cm deep,"Lunenburg, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,39.24110398
Texture,Silt content at 5 cm deep,"Pictou, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,40.23947078
Texture,Silt content at 5 cm deep,"Queens, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,39.41549543
Texture,Silt content at 5 cm deep,"Richmond, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,35.67190047
Texture,Silt content at 5 cm deep,"Shelburne, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,36.60236495
Texture,Silt content at 5 cm deep,"Victoria, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,36.84401226
Texture,Silt content at 5 cm deep,"Yarmouth, Nova Scotia",,mass percent,point in time,12/31/16,12/31/16,37.88749312
Texture,Silt content at 5 cm deep,"Baffin, Nunavut",,mass percent,point in time,12/31/16,12/31/16,35.10310677
Texture,Silt content at 5 cm deep,"Keewatin, Nunavut",,mass percent,point in time,12/31/16,12/31/16,35.32285235
Texture,Silt content at 5 cm deep,"Kitikmeot, Nunavut",,mass percent,point in time,12/31/16,12/31/16,35.60033984
Texture,Silt content at 5 cm deep,"Algoma, Ontario",,mass percent,point in time,12/31/16,12/31/16,32.70345699
