Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Sand content at 15 cm deep,"Chatham-Kent, Ontario",,mass percent,point in time,12/31/16,12/31/16,39.07966252
Texture,Sand content at 15 cm deep,"Cochrane, Ontario",,mass percent,point in time,12/31/16,12/31/16,50.84023969
Texture,Sand content at 15 cm deep,"Dufferin, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.01482548
Texture,Sand content at 15 cm deep,"Durham, Ontario",,mass percent,point in time,12/31/16,12/31/16,43.21751293
Texture,Sand content at 15 cm deep,"Elgin, Ontario",,mass percent,point in time,12/31/16,12/31/16,44.5433294
Texture,Sand content at 15 cm deep,"Essex, Ontario",,mass percent,point in time,12/31/16,12/31/16,37.79362034
Texture,Sand content at 15 cm deep,"Frontenac, Ontario",,mass percent,point in time,12/31/16,12/31/16,48.15648759
Texture,Sand content at 15 cm deep,"Greater Sudbury, Ontario",,mass percent,point in time,12/31/16,12/31/16,52.68152487
Texture,Sand content at 15 cm deep,"Grey, Ontario",,mass percent,point in time,12/31/16,12/31/16,43.91682339
Texture,Sand content at 15 cm deep,"Haldimand-Norfolk, Ontario",,mass percent,point in time,12/31/16,12/31/16,47.13535056
Texture,Sand content at 15 cm deep,"Haliburton, Ontario",,mass percent,point in time,12/31/16,12/31/16,53.65569525
Texture,Sand content at 15 cm deep,"Halton, Ontario",,mass percent,point in time,12/31/16,12/31/16,40.51783326
Texture,Sand content at 15 cm deep,"Hamilton, Ontario",,mass percent,point in time,12/31/16,12/31/16,39.91815534
Texture,Sand content at 15 cm deep,"Hastings, Ontario",,mass percent,point in time,12/31/16,12/31/16,49.23391379
Texture,Sand content at 15 cm deep,"Huron, Ontario",,mass percent,point in time,12/31/16,12/31/16,37.99393185
Texture,Sand content at 15 cm deep,"Kawartha Lakes, Ontario",,mass percent,point in time,12/31/16,12/31/16,47.0082871
Texture,Sand content at 15 cm deep,"Kenora, Ontario",,mass percent,point in time,12/31/16,12/31/16,49.18303589
Texture,Sand content at 15 cm deep,"Lambton, Ontario",,mass percent,point in time,12/31/16,12/31/16,41.81709589
Texture,Sand content at 15 cm deep,"Lanark, Ontario",,mass percent,point in time,12/31/16,12/31/16,50.90871628
Texture,Sand content at 15 cm deep,"Leeds and Grenville, Ontario",,mass percent,point in time,12/31/16,12/31/16,46.454679
Texture,Sand content at 15 cm deep,"Lennox and Addington, Ontario",,mass percent,point in time,12/31/16,12/31/16,48.31680328
