Metric,Item,Region,Partner Region,Unit,Frequency,Start Date,End Date,Value
Texture,Sand content at the surface,"La Région-Sherbrookoise, Québec",,mass percent,point in time,12/31/16,12/31/16,43.57392571
Texture,Sand content at the surface,"La Rivière-du-Nord, Québec",,mass percent,point in time,12/31/16,12/31/16,57.01009637
Texture,Sand content at the surface,"La Vallée-de-la-Gatineau, Québec",,mass percent,point in time,12/31/16,12/31/16,52.2364739
Texture,Sand content at the surface,"La Vallée-du-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,42.98598516
Texture,Sand content at the surface,"Lac-Saint-Jean-Est, Québec",,mass percent,point in time,12/31/16,12/31/16,52.0050671
Texture,Sand content at the surface,"Lajemmerais, Québec",,mass percent,point in time,12/31/16,12/31/16,43.87190635
Texture,Sand content at the surface,"Laval, Québec",,mass percent,point in time,12/31/16,12/31/16,47.45349336
Texture,Sand content at the surface,"Le Bas-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,46.51070175
Texture,Sand content at the surface,"Le Centre-de-la-Mauricie, Québec",,mass percent,point in time,12/31/16,12/31/16,55.01851852
Texture,Sand content at the surface,"Le Domaine-du-Roy, Québec",,mass percent,point in time,12/31/16,12/31/16,54.7325236
Texture,Sand content at the surface,"Le Fjord-du-Saguenay, Québec",,mass percent,point in time,12/31/16,12/31/16,59.02836155
Texture,Sand content at the surface,"Le Granit, Québec",,mass percent,point in time,12/31/16,12/31/16,43.65390652
Texture,Sand content at the surface,"Le Haut-Richelieu, Québec",,mass percent,point in time,12/31/16,12/31/16,39.38590002
Texture,Sand content at the surface,"Le Haut-Saint-François, Québec",,mass percent,point in time,12/31/16,12/31/16,44.20005494
Texture,Sand content at the surface,"Le Haut-Saint-Laurent, Québec",,mass percent,point in time,12/31/16,12/31/16,43.06422348
Texture,Sand content at the surface,"Le Haut-Saint-Maurice, Québec",,mass percent,point in time,12/31/16,12/31/16,54.18733613
Texture,Sand content at the surface,"Le Rocher-Percé, Québec",,mass percent,point in time,12/31/16,12/31/16,46.22967617
Texture,Sand content at the surface,"Le Val-Saint-François, Québec",,mass percent,point in time,12/31/16,12/31/16,44.62602236
Texture,Sand content at the surface,"Les Basques, Québec",,mass percent,point in time,12/31/16,12/31/16,43.22269391
Texture,Sand content at the surface,"Les Chutes-de-la-Chaudière, Québec",,mass percent,point in time,12/31/16,12/31/16,50.59971098
Texture,Sand content at the surface,"Les Collines-de-l'Outaouais, Québec",,mass percent,point in time,12/31/16,12/31/16,52.90480024
Texture,Sand content at the surface,"Les Etchemins, Québec",,mass percent,point in time,12/31/16,12/31/16,43.32396769
Texture,Sand content at the surface,"Les Îles-de-la-Madeleine, Québec",,mass percent,point in time,12/31/16,12/31/16,57.620671
Texture,Sand content at the surface,"Les Jardins-de-Napierville, Québec",,mass percent,point in time,12/31/16,12/31/16,43.87374199
Texture,Sand content at the surface,"Les Laurentides, Québec",,mass percent,point in time,12/31/16,12/31/16,56.41902356
Texture,Sand content at the surface,"Les Maskoutains, Québec",,mass percent,point in time,12/31/16,12/31/16,42.44699323
Texture,Sand content at the surface,"Les Moulins, Québec",,mass percent,point in time,12/31/16,12/31/16,51.13742802
