,start_date,end_date,value,unit_id,input_unit_id,input_unit_scale,reporting_date,metric_id,item_id,region_id,partner_region_id,frequency_id,item_name,metric_name,region_name,province_name,year
14374,2020-01-21T00:00:00.000Z,2020-01-21T00:00:00.000Z,5.99526655574429,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14375,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,4.82630440870011,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14376,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,7.56616343810636,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14377,2020-01-24T00:00:00.000Z,2020-01-24T00:00:00.000Z,4.93135999113972,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14378,2020-01-25T00:00:00.000Z,2020-01-25T00:00:00.000Z,2.7743911906831,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14379,2020-01-26T00:00:00.000Z,2020-01-26T00:00:00.000Z,6.15716497164385,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14380,2020-01-27T00:00:00.000Z,2020-01-27T00:00:00.000Z,4.45406849511243,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14381,2020-01-28T00:00:00.000Z,2020-01-28T00:00:00.000Z,2.1259949866559,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14382,2020-01-29T00:00:00.000Z,2020-01-29T00:00:00.000Z,11.1935607591994,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14383,2020-01-30T00:00:00.000Z,2020-01-30T00:00:00.000Z,5.81676718328699,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14384,2020-01-31T00:00:00.000Z,2020-01-31T00:00:00.000Z,7.57821940022047,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14385,2020-02-01T00:00:00.000Z,2020-02-01T00:00:00.000Z,11.5616802146639,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14386,2020-02-02T00:00:00.000Z,2020-02-02T00:00:00.000Z,5.05811456807532,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14387,2020-02-03T00:00:00.000Z,2020-02-03T00:00:00.000Z,1.60091288370559,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14388,2020-02-04T00:00:00.000Z,2020-02-04T00:00:00.000Z,6.99398878880459,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14389,2020-02-05T00:00:00.000Z,2020-02-05T00:00:00.000Z,10.7165187601064,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14390,2020-02-06T00:00:00.000Z,2020-02-06T00:00:00.000Z,6.26549749846014,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14391,2020-02-07T00:00:00.000Z,2020-02-07T00:00:00.000Z,2.67989383616642,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
14392,2020-02-08T00:00:00.000Z,2020-02-08T00:00:00.000Z,1.78836494086543,2,2,1,,2100031,2039,10557,0,1,Rainfall,Precipitation Quantity,British Columbia,,2020
